udi,product_id,type,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,twf,hdf,pwf,osf,rnf,temp_diff_k,power_kw,wear_rate
226,L47405,L,298.3,308.5,1362,53.8,164,0,0,0,0,0,0,10.199999999999989,7.672837696335078,0.12041115997032953
227,L47406,L,298.3,308.4,1329,49.2,166,0,0,0,0,0,0,10.099999999999966,6.8467853403141365,0.12490594422505195
228,L47407,L,298.3,308.5,1539,36.1,168,0,0,0,0,0,0,10.199999999999989,5.817581151832461,0.10916179330138934
229,M15088,M,298.3,308.5,1629,37.1,170,0,0,0,0,0,0,10.199999999999989,6.328366492146597,0.10435850208449447
230,L47409,L,298.3,308.5,1538,32.2,173,0,0,0,0,0,0,10.199999999999989,5.185717277486912,0.11248374505040068
231,L47410,L,298.3,308.6,1570,34.8,175,0,0,0,0,0,0,10.300000000000011,5.721047120418848,0.11146496808186944
232,L47411,L,298.3,308.4,1408,43.1,177,0,0,0,0,0,0,10.099999999999966,6.354429319371728,0.12571022718344443
233,L47412,L,298.2,308.4,1424,47.6,179,0,0,0,0,0,0,10.199999999999989,7.097633507853404,0.12570224710273717
234,L47413,L,298.2,308.4,1512,34.9,181,0,0,0,0,0,0,10.199999999999989,5.525528795811518,0.11970899462982208
235,L47414,L,298.2,308.4,1478,42.9,183,0,0,0,0,0,0,10.199999999999989,6.639392670157068,0.123815967439908
236,M15095,M,298.1,308.3,1680,33.7,185,0,0,0,0,0,0,10.199999999999989,5.928376963350786,0.11011904755350056
237,L47416,L,298.1,308.3,1495,38.7,188,0,0,0,0,0,0,10.199999999999989,6.058272251308901,0.12575250827708861
238,M15097,M,298.0,308.1,1552,36.6,190,0,0,0,0,0,0,10.100000000000023,5.947979057591623,0.12242268033349053
239,L47418,L,297.9,308.1,1393,50.3,193,0,0,0,0,0,0,10.200000000000045,7.336952879581151,0.13854989221927502
240,L47419,L,298.0,308.2,1611,30.6,195,0,0,0,0,0,0,10.199999999999989,5.161947643979058,0.12104283046490202
241,M15100,M,298.0,308.1,1339,51.6,197,0,0,0,0,0,0,10.100000000000023,7.234806282722514,0.14712471983037734
242,L47421,L,298.0,308.1,1777,24.3,200,0,0,0,0,0,0,10.100000000000023,4.521581151832461,0.11254924022929136
243,L47422,L,298.0,308.2,1348,58.8,202,1,0,0,0,1,0,10.199999999999989,8.2997277486911,0.14985163193631185
244,L47423,L,298.0,308.2,1442,44.1,204,0,0,0,0,0,0,10.199999999999989,6.658869109947644,0.14147018020702484
245,M15104,M,298.0,308.2,1395,49.1,206,0,0,0,0,0,0,10.199999999999989,7.172198952879581,0.14767025079020052
246,M15105,M,297.9,308.1,1627,31.4,209,0,0,0,0,0,0,10.200000000000045,5.349507853403141,0.12845728326462366
247,L47426,L,297.9,308.1,1585,33.5,212,0,0,0,0,0,0,10.200000000000045,5.559947643979058,0.13375394313327826
248,L47427,L,298.0,308.2,1469,45.5,214,0,0,0,0,0,0,10.199999999999989,6.998900523560209,0.1456773314188718
249,L47428,L,298.0,308.3,1362,56.8,216,1,0,0,0,1,0,10.300000000000011,8.100691099476439,0.15859030825360476
250,L47429,L,298.0,308.3,1405,56.2,218,1,0,0,0,1,0,10.300000000000011,8.268167539267015,0.15516014223832017
251,L47430,L,298.0,308.3,1662,32.7,0,0,0,0,0,0,0,10.300000000000011,5.6908272251308905,0.0
252,M15111,M,298.0,308.2,1466,42.6,2,0,0,0,0,0,0,10.199999999999989,6.5394345549738215,0.001364256479287683
253,L47432,L,298.0,308.2,1620,35.8,5,0,0,0,0,0,0,10.199999999999989,6.072879581151832,0.0030864197511812222
254,L47433,L,298.0,308.2,1357,48.2,7,0,0,0,0,0,0,10.199999999999989,6.848942408376963,0.005158437726486044
255,L47434,L,298.0,308.2,1514,37.9,9,0,0,0,0,0,0,10.199999999999989,6.008439790575916,0.005944517829627134
256,L47435,L,298.0,308.2,1489,40.4,11,0,0,0,0,0,0,10.199999999999989,6.299015706806283,0.007387508389934514
257,L47436,L,298.1,308.3,1331,63.0,13,0,0,0,0,0,0,10.199999999999989,8.780418848167539,0.009767092404382349
258,L47437,L,298.0,308.0,1615,29.5,15,0,0,0,0,0,0,10.0,4.988743455497382,0.009287925690843388
259,L47438,L,298.1,308.2,1482,37.9,17,0,0,0,0,0,0,10.099999999999966,5.88144502617801,0.011470985147455474
260,M15119,M,298.1,308.2,1420,63.9,19,1,0,0,1,0,0,10.099999999999966,9.501361256544502,0.013380281680718111
261,M15120,M,298.2,308.3,1522,49.1,22,0,0,0,0,0,0,10.100000000000023,7.825151832460732,0.014454664905088918
262,L47441,L,298.1,308.2,1654,32.1,25,0,0,0,0,0,0,10.099999999999966,5.55951832460733,0.015114873025928129
263,M15122,M,298.1,308.2,1736,26.8,27,0,0,0,0,0,0,10.099999999999966,4.871706806282723,0.015552995382745969
264,M15123,M,298.0,308.1,1587,32.3,30,0,0,0,0,0,0,10.100000000000023,5.367549738219895,0.018903591670508132
265,L47444,L,298.1,308.2,1390,47.5,33,0,0,0,0,0,0,10.099999999999966,6.9136125654450264,0.023741007177164743
266,L47445,L,298.0,308.1,1454,37.1,35,0,0,0,0,0,0,10.100000000000023,5.648523560209425,0.024071526806003076
267,H29680,H,298.0,308.1,1440,43.7,37,0,0,0,0,0,0,10.100000000000023,6.58931937172775,0.025694444426601078
268,L47447,L,297.9,308.0,1954,21.1,42,0,0,0,0,0,0,10.100000000000023,4.317214659685864,0.02149437051100595
269,H29682,H,297.9,308.0,1800,24.8,44,0,0,0,0,0,0,10.100000000000023,4.67434554973822,0.024444444430864198
270,L47449,L,298.0,308.0,1524,37.0,49,0,0,0,0,0,0,10.0,5.904502617801047,0.03215223095003134
271,H29684,H,298.0,308.0,1520,39.6,51,0,0,0,0,0,0,10.0,6.30282722513089,0.03355263155687327
272,M15131,M,298.1,308.1,1452,40.8,56,0,0,0,0,0,0,10.0,6.20330890052356,0.03856749308638602
273,L47452,L,298.1,308.1,1484,40.4,59,0,0,0,0,0,0,10.0,6.27786387434555,0.03975741237213112
274,L47453,L,298.1,308.0,1426,46.0,61,0,0,0,0,0,0,9.899999999999977,6.86869109947644,0.042776998567477555
275,L47454,L,298.1,308.0,1652,28.5,63,0,0,0,0,0,0,9.899999999999977,4.930052356020942,0.03813559319725448
276,L47455,L,298.0,308.0,1401,54.7,65,0,0,0,0,0,0,10.0,8.024575916230367,0.04639543180128805
277,M15136,M,298.0,307.9,1750,26.6,67,0,0,0,0,0,0,9.899999999999977,4.87434554973822,0.038285714263836736
278,H29691,H,298.0,308.0,1479,50.7,70,0,0,0,0,0,0,10.0,7.85186387434555,0.04732927650620062
279,M15138,M,298.0,308.0,1620,29.4,75,0,0,0,0,0,0,10.0,4.987225130890052,0.046296296267718334
280,L47459,L,298.0,308.1,1819,23.4,78,0,0,0,0,0,0,10.100000000000023,4.457026178010471,0.04288070365976871
281,M15140,M,298.1,308.1,1456,43.7,80,0,0,0,0,0,0,10.0,6.662534031413613,0.05494505490731795
282,L47461,L,298.1,308.0,1626,36.5,83,0,0,0,0,0,0,9.899999999999977,6.21455497382199,0.05104551042371124
283,M15142,M,298.1,308.1,1390,49.8,85,0,0,0,0,0,0,10.0,7.248376963350785,0.06115107909269706
284,L47463,L,298.2,308.2,1469,43.0,88,0,0,0,0,0,0,10.0,6.6143455497382195,0.059904697032059424
285,L47464,L,298.2,308.3,2051,19.2,90,0,0,0,0,0,0,10.100000000000023,4.123476439790576,0.04388103362073085
286,L47465,L,298.2,308.3,1568,36.0,92,0,0,0,0,0,0,10.100000000000023,5.910785340314136,0.058673469350335794
287,L47466,L,298.2,308.3,1589,33.2,94,0,0,0,0,0,0,10.100000000000023,5.524062827225131,0.0591567022912796
288,L47467,L,298.2,308.3,1805,31.6,96,0,0,0,0,0,0,10.100000000000023,5.972565445026178,0.053185595538401326
289,H29702,H,298.2,308.4,1385,42.2,98,0,0,0,0,0,0,10.199999999999989,6.120104712041885,0.0707581226925934
290,L47469,L,298.1,308.4,1436,46.7,103,0,0,0,0,0,0,10.299999999999955,7.022115183246073,0.07172701944865806
291,L47470,L,298.1,308.4,1438,45.6,105,0,0,0,0,0,0,10.299999999999955,6.866261780104712,0.07301808061681635
292,L47471,L,298.0,308.3,1473,42.6,107,0,0,0,0,0,0,10.300000000000011,6.570659685863875,0.07264086892556627
293,L47472,L,298.1,308.4,1335,40.2,109,0,0,0,0,0,0,10.299999999999955,5.619581151832461,0.08164794001374685
294,H29707,H,298.1,308.5,1392,44.8,111,0,0,0,0,0,0,10.399999999999977,6.530010471204188,0.07974137925305935
295,M15154,M,298.1,308.5,1372,51.1,116,0,0,0,0,0,0,10.399999999999977,7.341277486910994,0.08454810489464423
296,M15155,M,298.1,308.6,1716,30.7,119,0,0,0,0,0,0,10.5,5.516356020942408,0.06934731930690716
297,L47476,L,298.0,308.5,1395,46.2,122,0,0,0,0,0,0,10.5,6.748586387434556,0.08745519706992458
298,L47477,L,298.0,308.5,1713,25.3,124,0,0,0,0,0,0,10.5,4.538104712041885,0.07238762400911405
299,H29712,H,297.9,308.5,2129,18.7,126,0,0,0,0,0,0,10.600000000000023,4.168827225130889,0.05918271486182118
300,M15159,M,297.8,308.3,1567,35.6,131,0,0,0,0,0,0,10.5,5.84138219895288,0.08359923415213832
301,L47480,L,297.8,308.4,1622,38.3,134,0,0,0,0,0,0,10.599999999999966,6.504984293193717,0.08261405666916519
302,L47481,L,297.7,308.4,1740,27.1,136,0,0,0,0,0,0,10.699999999999989,4.937591623036649,0.07816091949530982
303,H29716,H,297.8,308.4,1512,35.1,138,0,0,0,0,0,0,10.599999999999966,5.557193717277487,0.0912698412094776
304,M15163,M,297.8,308.4,1479,43.5,143,0,0,0,0,0,0,10.599999999999966,6.7368062827225135,0.0966869505769527
305,L47484,L,297.8,308.4,1737,27.5,146,0,0,0,0,0,0,10.599999999999966,5.0018324607329845,0.08405296483359069
306,L47485,L,297.8,308.4,2129,19.2,148,0,0,0,0,0,0,10.599999999999966,4.280293193717277,0.06951620475832963
307,L47486,L,297.8,308.4,1374,47.1,150,0,0,0,0,0,0,10.599999999999966,6.77648167539267,0.10917030559740151
308,M15167,M,297.8,308.4,1579,36.6,152,0,0,0,0,0,0,10.599999999999966,6.051455497382199,0.09626345782377234
309,L47488,L,297.9,308.5,1305,47.2,155,0,0,0,0,0,0,10.600000000000023,6.449842931937174,0.11877394626913873
310,M15169,M,297.9,308.5,1449,40.8,157,0,0,0,0,0,0,10.600000000000023,6.190492146596858,0.10835058653668006
311,H29724,H,298.0,308.6,1526,41.8,160,0,0,0,0,0,0,10.600000000000023,6.679246073298429,0.1048492790924972
312,M15171,M,298.0,308.6,1453,44.1,165,0,0,0,0,0,0,10.600000000000023,6.7096649214659685,0.11355815546210725
313,L47492,L,297.9,308.6,1468,36.0,168,0,0,0,0,0,0,10.700000000000045,5.5338219895287954,0.11444141681577559
314,L47493,L,298.0,308.6,1313,50.8,170,0,0,0,0,0,0,10.600000000000023,6.984335078534031,0.1294744858115198
315,M15174,M,297.9,308.5,1300,53.0,172,0,0,0,0,0,0,10.600000000000023,7.214659685863874,0.13230769220591715
316,L47495,L,297.9,308.4,1646,40.6,175,0,0,0,0,0,0,10.5,6.997654450261781,0.10631834744452104
317,L47496,L,297.8,308.4,1714,33.2,177,0,0,0,0,0,0,10.599999999999966,5.9586178010471205,0.10326721114161773
318,L47497,L,297.8,308.4,1685,28.4,179,0,0,0,0,0,0,10.599999999999966,5.010890052356021,0.10623145394288934
319,L47498,L,297.8,308.4,1512,39.9,181,0,0,0,0,0,0,10.599999999999966,6.317151832460732,0.11970899462982208
320,L47499,L,297.8,308.4,1612,32.1,183,0,0,0,0,0,0,10.599999999999966,5.418345549738221,0.11352357313056849
321,H29734,H,297.8,308.4,1550,38.2,185,0,0,0,0,0,0,10.599999999999966,6.200000000000001,0.11935483863267429
322,L47501,L,297.8,308.4,1518,32.5,190,0,0,0,0,0,0,10.599999999999966,5.165968586387435,0.12516469029962798
323,L47502,L,297.8,308.5,1448,40.0,192,0,0,0,0,0,0,10.699999999999989,6.064921465968586,0.13259668499130062
324,L47503,L,297.8,308.5,1561,46.3,194,0,0,0,0,0,0,10.699999999999989,7.5679895287958105,0.12427930805619518
325,M15184,M,297.8,308.5,1488,41.9,196,0,0,0,0,0,0,10.699999999999989,6.528502617801047,0.13172043001900507
326,L47505,L,297.8,308.5,1699,27.8,199,0,0,0,0,0,0,10.699999999999989,4.945780104712043,0.11712772212058403
327,L47506,L,297.7,308.5,1501,41.4,201,0,0,0,0,0,0,10.800000000000011,6.506952879581152,0.13391072609333063
328,L47507,L,297.7,308.5,1373,56.7,203,1,0,0,0,1,0,10.800000000000011,8.151738219895288,0.14785142013994798
329,H29742,H,297.6,308.4,1703,31.4,205,0,0,0,0,0,0,10.799999999999955,5.5993926701570675,0.1203758073280236
330,H29743,H,297.7,308.5,1720,29.9,210,0,0,0,0,0,0,10.800000000000011,5.3851308900523565,0.12209302318482963
331,M15190,M,297.6,308.4,1398,41.9,215,0,0,0,0,0,0,10.799999999999955,6.1336335078534026,0.153791130075972
332,M15191,M,297.6,308.4,1391,51.9,218,0,0,0,0,0,0,10.799999999999955,7.5594659685863865,0.15672178277733875
333,M15192,M,297.6,308.3,1538,40.2,0,0,0,0,0,0,0,10.699999999999989,6.474094240837697,0.0
334,L47513,L,297.5,308.2,1647,31.3,3,0,0,0,0,0,0,10.699999999999989,5.398020942408377,0.0018214936236663668
335,M15194,M,297.5,308.1,1469,44.8,5,0,0,0,0,0,0,10.600000000000023,6.891225130890052,0.003403675967730649
336,L47515,L,297.4,308.1,1749,25.9,8,0,0,0,0,0,0,10.700000000000045,4.743361256544502,0.004574042307276134
337,M15196,M,297.6,308.2,1995,20.5,10,0,0,0,0,0,0,10.599999999999966,4.282460732984293,0.005012531325808254
338,L47517,L,297.6,308.3,1742,27.7,13,0,0,0,0,0,0,10.699999999999989,5.052712041884817,0.007462686562880202
339,L47518,L,297.5,308.2,1563,38.2,15,0,0,0,0,0,0,10.699999999999989,6.252000000000001,0.009596928976585458
340,M15199,M,297.5,308.2,1713,32.2,17,0,0,0,0,0,0,10.699999999999989,5.775769633507854,0.009924109743184991
341,L47520,L,297.4,308.1,1474,39.4,20,0,0,0,0,0,0,10.700000000000045,6.081214659685863,0.01356852102200236
342,M15201,M,297.4,308.2,1530,32.6,22,0,0,0,0,0,0,10.800000000000011,5.2228272251308905,0.014379084957922166
343,L47522,L,297.4,308.2,1471,46.5,25,0,0,0,0,0,0,10.800000000000011,7.162460732984293,0.01699524132087339
344,L47523,L,297.5,308.3,1388,48.6,27,0,0,0,0,0,0,10.800000000000011,7.063539267015707,0.019452449553708607
345,M15204,M,297.5,308.2,2448,13.8,29,0,0,0,0,0,0,10.699999999999989,3.5374240837696336,0.011846405223918952
346,L47525,L,297.5,308.3,1585,32.9,32,0,0,0,0,0,0,10.800000000000011,5.460366492146597,0.02018927443521181
347,M15206,M,297.5,308.3,1459,45.2,34,0,0,0,0,0,0,10.800000000000011,6.905424083769634,0.02330363260911334
348,L47527,L,297.5,308.3,1544,40.8,37,0,0,0,0,0,0,10.800000000000011,6.596356020942408,0.023963730554427635
349,L47528,L,297.6,308.3,1617,31.7,39,0,0,0,0,0,0,10.699999999999989,5.367424083769634,0.024118738389536955
350,L47529,L,297.6,308.3,1595,34.3,41,0,0,0,0,0,0,10.699999999999989,5.728638743455496,0.02570532913748882
351,H29764,H,297.6,308.3,1400,44.3,43,0,0,0,0,0,0,10.699999999999989,6.494240837696334,0.030714285692346938
352,M15211,M,297.6,308.4,1611,31.0,48,0,0,0,0,0,0,10.799999999999955,5.229424083769634,0.029795158268283575
353,M15212,M,297.6,308.4,1507,46.0,51,0,0,0,0,0,0,10.799999999999955,7.258848167539267,0.03384207031596412
354,H29767,H,297.5,308.3,1674,30.0,54,0,0,0,0,0,0,10.800000000000011,5.2586387434554975,0.03225806449685898
355,L47534,L,297.6,308.3,1658,34.3,59,0,0,0,0,0,0,10.699999999999989,5.954910994764397,0.03558504219807898
356,L47535,L,297.6,308.3,1623,36.9,61,0,0,0,0,0,0,10.699999999999989,6.271068062827225,0.03758471963180239
357,M15216,M,297.6,308.4,1398,48.9,63,0,0,0,0,0,0,10.799999999999955,7.15834554973822,0.04506437765016854
358,L47537,L,297.6,308.4,1517,34.2,66,0,0,0,0,0,0,10.799999999999955,5.4326073298429325,0.043506921527022464
359,M15218,M,297.6,308.3,1467,36.7,68,0,0,0,0,0,0,10.699999999999989,5.637581151832461,0.046353101536228285
360,M15219,M,297.6,308.3,1567,34.6,71,0,0,0,0,0,0,10.699999999999989,5.6772984293193725,0.045309508586273445
361,M15220,M,297.5,308.3,1521,38.2,74,0,0,0,0,0,0,10.800000000000011,6.0840000000000005,0.04865220246636936
362,L47541,L,297.5,308.3,1596,36.8,77,0,0,0,0,0,0,10.800000000000011,6.150031413612565,0.048245614004858633
363,H29776,H,297.6,308.3,1640,30.9,79,0,0,0,0,0,0,10.699999999999989,5.306387434554974,0.048170731677944674
364,L47543,L,297.6,308.3,1438,47.8,84,0,0,0,0,0,0,10.699999999999989,7.197528795811517,0.05841446449345308
365,L47544,L,297.6,308.4,1407,55.2,86,0,0,0,0,0,0,10.799999999999955,8.132607329842934,0.06112295660190266
366,L47545,L,297.6,308.4,1353,57.5,88,0,0,0,0,0,0,10.799999999999955,8.146335078534031,0.06504065035843262
367,M15226,M,297.6,308.5,1552,40.9,90,0,0,0,0,0,0,10.899999999999977,6.6467853403141355,0.057989690684284986
368,M15227,M,297.6,308.4,1569,38.3,93,0,0,0,0,0,0,10.799999999999955,6.292429319371728,0.059273422524363656
369,L47548,L,297.5,308.4,1489,39.5,96,0,0,0,0,0,0,10.899999999999977,6.15869109947644,0.06447280049397394
370,H29783,H,297.5,308.4,1587,36.1,98,0,0,0,0,0,0,10.899999999999977,5.999026178010472,0.061751732790326565
371,M15230,M,297.5,308.3,1622,37.2,103,0,0,0,0,0,0,10.800000000000011,6.318157068062828,0.06350184952928369
372,L47551,L,297.5,308.4,1604,38.1,106,0,0,0,0,0,0,10.899999999999977,6.399204188481676,0.06608478798872519
373,M15232,M,297.4,308.3,1405,51.7,108,0,0,0,0,0,0,10.900000000000034,7.606125654450262,0.07686832734742467
374,L47553,L,297.4,308.3,1412,42.0,111,0,0,0,0,0,0,10.900000000000034,6.209842931937173,0.07861189796132301
375,L47554,L,297.4,308.3,1431,43.0,113,0,0,0,0,0,0,10.900000000000034,6.443246073298429,0.078965758155859
376,L47555,L,297.4,308.2,1533,37.4,115,0,0,0,0,0,0,10.800000000000011,6.00358115183246,0.0750163078440859
377,M15236,M,297.4,308.2,1401,51.9,117,0,0,0,0,0,0,10.800000000000011,7.6138115183246065,0.0835117772423185
378,M15237,M,297.4,308.2,1424,53.9,120,0,0,0,0,0,0,10.800000000000011,8.03702617801047,0.08426966286217018
379,L47558,L,297.3,308.2,1754,29.4,123,0,0,0,0,0,0,10.899999999999977,5.399748691099476,0.0701254275540904
380,L47559,L,297.3,308.2,1754,26.8,125,0,0,0,0,0,0,10.899999999999977,4.922219895287959,0.07126567840862846
381,L47560,L,297.5,308.3,2564,12.8,127,1,0,0,1,0,0,10.800000000000011,3.4365654450261784,0.049531981259932925
382,L47561,L,297.5,308.5,1546,40.4,129,0,0,0,0,0,0,11.0,6.540146596858638,0.08344113836776122
383,L47562,L,297.5,308.5,1335,48.0,131,0,0,0,0,0,0,11.0,6.709947643979057,0.0981273407504664
384,M15243,M,297.5,308.6,1842,27.0,133,0,0,0,0,0,0,11.100000000000023,5.207748691099477,0.07220412591085552
385,L47564,L,297.5,308.5,1712,26.8,136,0,0,0,0,0,0,11.0,4.804356020942408,0.07943925229004715
386,M15245,M,297.6,308.6,1414,45.4,138,0,0,0,0,0,0,11.0,6.722052356020942,0.09759547376407675
387,L47566,L,297.6,308.7,1319,50.9,141,0,0,0,0,0,0,11.099999999999966,7.03006282722513,0.10689916595382928
388,L47567,L,297.7,308.7,1249,60.4,143,0,0,0,0,0,0,11.0,7.899434554973821,0.11449159318295307
389,L47568,L,297.6,308.7,1455,48.2,145,0,0,0,0,0,0,11.099999999999966,7.3435602094240835,0.09965635731982381
390,M15249,M,297.6,308.7,1408,54.8,147,0,0,0,0,0,0,11.099999999999966,8.079413612565444,0.10440340901675893
391,L47570,L,297.6,308.7,1460,46.7,150,0,0,0,0,0,0,11.099999999999966,7.139476439790576,0.10273972595702757
392,L47571,L,297.6,308.6,1491,38.1,152,0,0,0,0,0,0,11.0,5.948387434554974,0.10194500328508048
393,M15252,M,297.6,308.5,1490,43.4,154,0,0,0,0,0,0,10.899999999999977,6.77130890052356,0.10335570462862033
394,M15253,M,297.5,308.4,1350,52.2,157,0,0,0,0,0,0,10.899999999999977,7.379057591623036,0.11629629621015088
395,L47574,L,297.5,308.4,1528,39.9,160,0,0,0,0,0,0,10.899999999999977,6.3839999999999995,0.10471204181628792
396,L47575,L,297.4,308.3,1571,37.7,162,0,0,0,0,0,0,10.900000000000034,6.201748691099477,0.10311903239775999
397,L47576,L,297.4,308.3,1490,42.6,164,0,0,0,0,0,0,10.900000000000034,6.6464921465968585,0.11006711402008917
398,M15257,M,297.4,308.3,1774,28.9,166,0,0,0,0,0,0,10.900000000000034,5.368439790575916,0.09357384436664383
399,H29812,H,297.4,308.3,1502,43.6,169,0,0,0,0,0,0,10.900000000000034,6.857298429319372,0.1125166443991234
400,L47579,L,297.4,308.4,1392,49.7,174,0,0,0,0,0,0,11.0,7.244230366492148,0.12499999991020114
401,L47580,L,297.4,308.5,2100,16.9,176,0,0,0,0,0,0,11.100000000000023,3.7162303664921468,0.08380952376961452
402,L47581,L,297.5,308.5,1722,30.4,178,0,0,0,0,0,0,11.0,5.481549738219895,0.10336817647888026
403,L47582,L,297.4,308.6,1678,32.3,180,0,0,0,0,0,0,11.200000000000045,5.675329842931936,0.10727056012677558
404,L47583,L,297.3,308.6,1273,59.8,182,0,0,0,0,0,0,11.300000000000011,7.9712460732984285,0.14296936359546789
405,L47584,L,297.3,308.6,1297,45.9,184,0,0,0,0,0,0,11.300000000000011,6.233748691099476,0.14186584414659534
406,L47585,L,297.3,308.5,1350,57.6,186,0,0,0,0,0,0,11.199999999999989,8.14240837696335,0.13777777767572016
407,L47586,L,297.4,308.6,1439,51.9,188,0,0,0,0,0,0,11.200000000000045,7.820324607329842,0.13064628204958562
408,M15267,M,297.4,308.5,1600,42.1,190,0,0,0,0,0,0,11.100000000000023,7.053403141361256,0.11874999992578124
409,M15268,M,297.4,308.6,1434,44.4,193,0,0,0,0,0,0,11.200000000000045,6.6669738219895285,0.134588563365001
410,L47589,L,297.4,308.6,1459,41.3,196,0,0,0,0,0,0,11.200000000000045,6.309602094240837,0.1343385879819475
411,M15270,M,297.5,308.6,1472,44.9,198,0,0,0,0,0,0,11.100000000000023,6.920712041884817,0.13451086947383772
412,L47591,L,297.5,308.7,1429,44.3,201,0,0,0,0,0,0,11.199999999999989,6.628764397905758,0.1406578025607713
413,L47592,L,297.5,308.6,1388,48.2,203,0,0,0,0,0,0,11.100000000000023,7.005403141361257,0.14625360220010547
414,L47593,L,297.4,308.4,1573,34.5,205,0,0,0,0,0,0,11.0,5.682565445026178,0.13032422115046138
415,L47594,L,297.4,308.4,1588,32.5,207,0,0,0,0,0,0,11.0,5.4041884816753925,0.13035264475418598
416,L47595,L,297.5,308.4,1511,42.8,209,0,0,0,0,0,0,10.899999999999977,6.771811518324607,0.1383189939521383
417,L47596,L,297.4,308.5,1495,37.8,211,0,0,0,0,0,0,11.100000000000023,5.917382198952879,0.1411371236514133
418,L47597,L,297.4,308.4,1394,50.1,213,0,0,0,0,0,0,11.0,7.313026178010472,0.15279770433802173
419,L47598,L,297.4,308.4,2151,17.7,0,0,0,0,0,0,0,11.0,3.9866701570680627,0.0
420,M15279,M,297.3,308.3,1501,38.2,2,0,0,0,0,0,0,11.0,6.0040000000000004,0.0013324450357545335
421,M15280,M,297.3,308.3,1301,39.6,5,0,0,0,0,0,0,11.0,5.394722513089005,0.0038431975373995403
422,M15281,M,297.3,308.3,1657,31.1,8,0,0,0,0,0,0,11.0,5.396094240837697,0.004828002411087506
423,L47602,L,297.3,308.3,1333,55.2,11,0,0,0,0,0,0,11.0,7.704879581151833,0.008252063009563344
424,L47603,L,297.3,308.3,1484,43.9,13,0,0,0,0,0,0,11.0,6.821738219895288,0.008760107810808552
425,L47604,L,297.3,308.4,1430,45.7,15,0,0,0,0,0,0,11.099999999999966,6.84303664921466,0.010489510482175167
426,M15285,M,297.3,308.4,1665,28.9,17,0,0,0,0,0,0,11.099999999999966,5.038586387434555,0.010210210204077952
427,L47606,L,297.4,308.5,1501,44.9,20,0,0,0,0,0,0,11.100000000000023,7.057057591623036,0.013324450357545335
428,M15287,M,297.5,308.5,1496,42.2,22,0,0,0,0,0,0,11.0,6.610596858638744,0.01470588234311104
429,M15288,M,297.6,308.6,1595,36.9,25,0,0,0,0,0,0,11.0,6.162879581151833,0.01567398118139562
430,L47609,L,297.5,308.6,1208,62.3,28,0,0,0,0,0,0,11.100000000000023,7.880460732984292,0.02317880792783211
