udi,product_id,type,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,twf,hdf,pwf,osf,rnf,temp_diff_k,power_kw,wear_rate,air_temp_k_rolling_mean_10,air_temp_k_rolling_std_10,process_temp_k_rolling_mean_10,process_temp_k_rolling_std_10,rotational_speed_rpm_rolling_mean_10,rotational_speed_rpm_rolling_std_10,torque_nm_rolling_mean_10,torque_nm_rolling_std_10,tool_wear_min_rolling_mean_10,tool_wear_min_rolling_std_10,machine_failure_lag_1,machine_failure_lag_2,machine_failure_lag_3,machine_failure_lag_5,machine_failure_lag_10,twf_lag_1,hdf_lag_1,pwf_lag_1,osf_lag_1,rnf_lag_1,cum_machine_failures,temp_ratio,torque_per_rpm,tool_wear_bin,temp_x_speed,torque_x_wear,type_H,type_L,type_M
89,M14948,M,299.0,309.0,1419,45.2,27,0,0,0,0,0,0,10.0,6.7161047120418855,0.01902748413035413,299.0,,309.0,,1419.0,,45.2,,27.0,,0,0,0,0,0,0,0,0,0,0,0,1.0334448160535117,0.031853417877481735,0-50,14190.0,1220.4,False,False,True
90,M14949,M,298.9,308.9,1487,39.5,30,0,0,0,0,0,0,10.0,6.150418848167539,0.02017484867506735,298.9,,308.9,,1487.0,,39.5,,30.0,,0,0,0,0,0,0,0,0,0,0,0,1.033456005352961,0.026563550755505344,0-50,14870.0,1185.0,False,False,True
91,L47270,L,298.9,308.9,1753,25.8,33,0,0,0,0,0,0,10.0,4.735853403141362,0.018824871637863734,298.9,,308.9,,1753.0,,25.8,,33.0,,0,0,0,0,0,0,0,0,0,0,0,1.033456005352961,0.014717626916875283,0-50,17530.0,851.4,False,True,False
92,L47271,L,298.9,308.9,1830,24.9,35,0,0,0,0,0,0,10.0,4.771413612565445,0.019125683049658095,298.9,,308.9,,1830.0,,24.9,,35.0,,0,0,0,0,0,0,0,0,0,0,0,1.033456005352961,0.013606557369613902,0-50,18300.0,871.5,False,True,False
93,M14952,M,298.9,308.9,1727,27.1,37,0,0,0,0,0,0,10.0,4.900701570680629,0.02142443542476871,298.9,,308.9,,1727.0,,27.1,,37.0,,0,0,0,0,0,0,0,0,0,0,0,1.033456005352961,0.01569195135165492,0-50,17270.0,1002.7,False,False,True
94,L47273,L,299.1,309.0,1450,43.0,40,0,0,0,0,0,0,9.899999999999977,6.528795811518324,0.02758620687752675,299.1,,309.0,,1450.0,,43.0,,40.0,,0,0,0,0,0,0,0,0,0,0,0,1.033099297893681,0.02965517239334126,0-50,14354.999999999967,1720.0,False,True,False
95,L47274,L,299.0,308.9,1622,31.9,42,0,0,0,0,0,0,9.899999999999977,5.417989528795811,0.025893958060484612,299.0,,308.9,,1622.0,,31.9,,42.0,,0,0,0,0,0,0,0,0,0,0,0,1.0331103678929765,0.019667077669749025,0-50,16057.799999999963,1339.8,False,True,False
96,M14955,M,299.0,309.0,1351,52.2,44,0,0,0,0,0,0,10.0,7.3845235602094235,0.03256846777752149,299.0,,309.0,,1351.0,,52.2,,44.0,,0,0,0,0,0,0,0,0,0,0,0,1.0334448160535117,0.03863804586333231,0-50,13510.0,2296.8,False,False,True
97,M14956,M,299.0,309.0,1575,35.3,47,0,0,0,0,0,0,10.0,5.8217277486910985,0.029841269822323,299.0,,309.0,,1575.0,,35.3,,47.0,,0,0,0,0,0,0,0,0,0,0,0,1.0334448160535117,0.022412698398468125,0-50,15750.0,1659.1,False,False,True
98,M14957,M,298.9,308.9,1750,29.9,50,0,0,0,0,0,0,10.0,5.479057591623037,0.02857142855510204,298.9,,308.9,,1750.0,,29.9,,50.0,,0,0,0,0,0,0,0,0,0,0,0,1.033456005352961,0.017085714275951017,0-50,17500.0,1495.0,False,False,True
99,L47278,L,298.9,308.8,1529,32.7,53,0,0,0,0,0,0,9.900000000000034,5.235424083769634,0.03466317852540014,298.9,,308.8,,1529.0,,32.7,,53.0,,0,0,0,0,0,0,0,0,0,0,0,1.0331214452994313,0.02138652712793556,51-100,15137.100000000051,1733.1000000000001,False,True,False
100,L47279,L,298.8,308.8,1523,44.4,55,0,0,0,0,0,0,10.0,7.08075392670157,0.036112934973005294,298.8,,308.8,,1523.0,,44.4,,55.0,,0,0,0,0,0,0,0,0,0,0,0,1.033467202141901,0.029152987505480635,51-100,15230.0,2442.0,False,True,False
101,L47280,L,298.8,308.9,1852,25.0,57,0,0,0,0,0,0,10.099999999999966,4.848167539267016,0.0307775377803577,298.8,,308.9,,1852.0,,25.0,,57.0,,0,0,0,0,0,0,0,0,0,0,0,1.03380187416332,0.013498920079104254,51-100,18705.199999999935,1425.0,False,True,False
102,L47281,L,298.8,308.8,1991,20.7,59,0,0,0,0,0,0,10.0,4.315570680628272,0.029633350060455373,298.8,,308.8,,1991.0,,20.7,,59.0,,0,0,0,0,0,0,0,0,0,0,0,1.033467202141901,0.01039678552968519,51-100,19910.0,1221.3,False,True,False
103,L47282,L,298.8,308.8,1555,40.6,61,0,0,0,0,0,0,10.0,6.610785340314136,0.03922829579470849,298.8,,308.8,,1555.0,,40.6,,61.0,,0,0,0,0,0,0,0,0,0,0,0,1.033467202141901,0.02610932474205188,51-100,15550.0,2476.6,False,True,False
104,M14963,M,298.8,308.8,1441,40.5,63,0,0,0,0,0,0,10.0,6.111047120418848,0.043719639109146675,298.8,,308.8,,1441.0,,40.5,,63.0,,0,0,0,0,0,0,0,0,0,0,0,1.033467202141901,0.028105482284451432,51-100,14410.0,2551.5,False,False,True
105,L47284,L,298.8,308.7,1450,43.4,66,0,0,0,0,0,0,9.899999999999977,6.5895287958115185,0.04551724134791914,298.8,,308.7,,1450.0,,43.4,,66.0,,0,0,0,0,0,0,0,0,0,0,0,1.033132530120482,0.029931034462116524,51-100,14354.999999999967,2864.4,False,True,False
106,L47285,L,298.8,308.7,1591,31.1,68,0,0,0,0,0,0,9.899999999999977,5.181162303664922,0.042740414806574215,298.8,,308.7,,1591.0,,31.1,,68.0,,0,0,0,0,0,0,0,0,0,0,0,1.033132530120482,0.019547454418889092,51-100,15750.899999999963,2114.8,False,True,False
107,L47286,L,298.8,308.7,1445,48.5,70,0,0,0,0,0,0,9.899999999999977,7.3384816753926705,0.048442906540869954,298.8,,308.7,,1445.0,,48.5,,70.0,,0,0,0,0,0,0,0,0,0,0,0,1.033132530120482,0.03356401381760275,51-100,14305.499999999967,3395.0,False,True,False
108,M14967,M,298.8,308.8,1497,46.8,72,0,0,0,0,0,0,10.0,7.336083769633507,0.04809619235264115,298.8,,308.8,,1497.0,,46.8,,72.0,,0,0,0,0,0,0,0,0,0,0,0,1.033467202141901,0.031262525029216746,51-100,14970.0,3369.6,False,False,True
109,H29522,H,298.9,308.8,1621,32.7,75,0,0,0,0,0,0,9.900000000000034,5.550439790575917,0.046267735936910706,298.9,,308.8,,1621.0,,32.7,,75.0,,0,0,0,0,0,0,0,0,0,0,0,1.0331214452994313,0.02017273286849307,51-100,16047.900000000056,2452.5,True,False,False
110,L47289,L,298.9,308.7,1572,34.1,80,0,0,0,0,0,0,9.800000000000011,5.61310994764398,0.05089058520935713,298.9,,308.7,,1572.0,,34.1,,80.0,,0,0,0,0,0,0,0,0,0,0,0,1.0327868852459017,0.02169211194548848,51-100,15405.600000000019,2728.0,False,True,False
111,L47290,L,298.8,308.6,1872,22.5,82,0,0,0,0,0,0,9.800000000000011,4.4104712041884815,0.04380341878001954,298.8,,308.6,,1872.0,,22.5,,82.0,,0,0,0,0,0,0,0,0,0,0,0,1.0327978580990629,0.012019230762810239,51-100,18345.60000000002,1845.0,False,True,False
112,H29525,H,298.7,308.6,1499,43.5,84,0,0,0,0,0,0,9.900000000000034,6.827905759162304,0.05603735820144272,298.7,,308.6,,1499.0,,43.5,,84.0,,0,0,0,0,0,0,0,0,0,0,0,1.0331436223635757,0.02901934621146141,51-100,14840.100000000051,3654.0,True,False,False
113,M14972,M,298.8,308.7,1498,39.5,89,0,0,0,0,0,0,9.899999999999977,6.1959162303664925,0.05941255002709442,298.8,,308.7,,1498.0,,39.5,,89.0,,0,0,0,0,0,0,0,0,0,0,0,1.033132530120482,0.026368491304159882,51-100,14830.199999999966,3515.5,False,False,True
114,M14973,M,298.8,308.6,1486,41.9,92,0,0,0,0,0,0,9.800000000000011,6.5197277486911,0.06191117088700459,298.8,,308.6,,1486.0,,41.9,,92.0,,0,0,0,0,0,0,0,0,0,0,0,1.0327978580990629,0.028196500653972743,51-100,14562.800000000017,3854.7999999999997,False,False,True
115,L47294,L,298.8,308.6,1680,29.4,95,0,0,0,0,0,0,9.800000000000011,5.171937172774869,0.05654761901395974,298.8,,308.6,,1680.0,,29.4,,95.0,,0,0,0,0,0,0,0,0,0,0,0,1.0327978580990629,0.01749999998958333,51-100,16464.00000000002,2793.0,False,True,False
116,L47295,L,298.8,308.6,1431,45.7,97,0,0,0,0,0,0,9.800000000000011,6.847821989528796,0.06778476585060463,298.8,,308.6,,1431.0,,45.7,,97.0,,0,0,0,0,0,0,0,0,0,0,0,1.0327978580990629,0.0319357092718828,51-100,14023.800000000016,4432.900000000001,False,True,False
117,L47296,L,298.9,308.7,1564,34.1,99,0,0,0,0,0,0,9.800000000000011,5.584544502617801,0.06329923269610023,298.9,,308.7,,1564.0,,34.1,,99.0,,0,0,0,0,0,0,0,0,0,0,0,1.0327868852459017,0.021803069039767857,51-100,15327.200000000017,3375.9,False,True,False
118,L47297,L,298.8,308.6,1599,33.0,101,0,0,0,0,0,0,9.800000000000011,5.525340314136126,0.06316447775912165,298.8,,308.6,,1599.0,,33.0,,101.0,,0,0,0,0,0,0,0,0,0,0,0,1.0327978580990629,0.020637898673772418,101-150,15670.200000000019,3333.0,False,True,False
119,M14978,M,298.8,308.6,1707,28.1,103,0,0,0,0,0,0,9.800000000000011,5.02269109947644,0.06033977735188062,298.8,,308.6,,1707.0,,28.1,,103.0,,0,0,0,0,0,0,0,0,0,0,0,1.0327978580990629,0.01646162857852277,101-150,16728.60000000002,2894.3,False,False,True
120,L47299,L,298.7,308.5,1467,40.7,106,0,0,0,0,0,0,9.800000000000011,6.252031413612565,0.07225630533588527,298.7,,308.5,,1467.0,,40.7,,106.0,,0,0,0,0,0,0,0,0,0,0,0,1.032808838299297,0.0277436945959484,101-150,14376.600000000017,4314.200000000001,False,True,False
121,L47300,L,298.9,308.7,1433,44.7,108,0,0,0,0,0,0,9.800000000000011,6.707340314136126,0.07536636421816723,298.9,,308.7,,1433.0,,44.7,,108.0,,0,0,0,0,0,0,0,0,0,0,0,1.0327868852459017,0.031193300745852547,101-150,14043.400000000016,4827.6,False,True,False
122,L47301,L,298.9,308.7,1558,41.2,110,0,0,0,0,0,0,9.800000000000011,6.721424083769634,0.07060333756700683,298.9,,308.7,,1558.0,,41.2,,110.0,,0,0,0,0,0,0,0,0,0,0,0,1.0327868852459017,0.026444159161460746,101-150,15268.400000000018,4532.0,False,True,False
123,L47302,L,299.0,308.8,1310,50.7,112,0,0,0,0,0,0,9.800000000000011,6.9546596858638745,0.0854961831408426,299.0,,308.8,,1310.0,,50.7,,112.0,,0,0,0,0,0,0,0,0,0,0,0,1.0327759197324415,0.03870229004679215,101-150,12838.000000000015,5678.400000000001,False,True,False
124,L47303,L,298.9,308.7,1546,43.4,114,0,0,0,0,0,0,9.800000000000011,7.025801047120418,0.07373868041802155,298.9,,308.7,,1546.0,,43.4,,114.0,,0,0,0,0,0,0,0,0,0,0,0,1.0327868852459017,0.0280724450012468,101-150,15150.800000000017,4947.599999999999,False,True,False
125,L47304,L,298.9,308.7,1727,29.4,116,0,0,0,0,0,0,9.800000000000011,5.316628272251308,0.06716850025062622,298.9,,308.7,,1727.0,,29.4,,116.0,,0,0,0,0,0,0,0,0,0,0,0,1.0327868852459017,0.017023740580762163,101-150,16924.60000000002,3410.3999999999996,False,True,False
126,L47305,L,298.9,308.6,1560,32.2,118,0,0,0,0,0,0,9.700000000000045,5.259895287958116,0.0756410255925378,298.9,,308.6,,1560.0,,32.2,,118.0,,0,0,0,0,0,0,0,0,0,0,0,1.0324523251923723,0.020641025627794216,101-150,15132.000000000071,3799.6000000000004,False,True,False
127,L47306,L,299.0,308.6,1329,60.5,120,0,0,0,0,0,0,9.600000000000023,8.419319371727749,0.09029345365666407,299.0,,308.6,,1329.0,,60.5,,120.0,,0,0,0,0,0,0,0,0,0,0,0,1.0321070234113714,0.04552294955190146,101-150,12758.40000000003,7260.0,False,True,False
128,L47307,L,298.9,308.6,1413,46.5,122,0,0,0,0,0,0,9.700000000000045,6.880052356020943,0.08634111812714712,298.9,,308.6,,1413.0,,46.5,,122.0,,0,0,0,0,0,0,0,0,0,0,0,1.0324523251923723,0.03290870485993722,101-150,13706.100000000064,5673.0,False,True,False
129,L47308,L,299.0,308.6,1587,38.6,124,0,0,0,0,0,0,9.600000000000023,6.414471204188482,0.07813484557143362,299.0,,308.6,,1587.0,,38.6,,124.0,,0,0,0,0,0,0,0,0,0,0,0,1.0321070234113714,0.024322621282720464,101-150,15235.200000000035,4786.400000000001,False,True,False
130,L47309,L,298.9,308.5,1559,34.3,126,0,0,0,0,0,0,9.600000000000023,5.599340314136126,0.08082103907580433,298.9,,308.5,,1559.0,,34.3,,126.0,,0,0,0,0,0,0,0,0,0,0,0,1.0321177651388425,0.02200128285952451,101-150,14966.400000000036,4321.799999999999,False,True,False
131,L47310,L,298.8,308.4,1473,41.1,128,0,0,0,0,0,0,9.599999999999966,6.339298429319372,0.0868974880604905,298.8,,308.4,,1473.0,,41.1,,128.0,,0,0,0,0,0,0,0,0,0,0,0,1.0321285140562249,0.02790224030692312,101-150,14140.79999999995,5260.8,False,True,False
132,L47311,L,298.8,308.4,1737,27.7,130,0,0,0,0,0,0,9.599999999999966,5.03820942408377,0.07484168101621089,298.8,,308.4,,1737.0,,27.7,,130.0,,0,0,0,0,0,0,0,0,0,0,0,1.0321285140562249,0.01594703510883878,101-150,16675.199999999943,3601.0,False,True,False
133,M14992,M,298.7,308.4,1441,43.2,132,0,0,0,0,0,0,9.699999999999989,6.518450261780105,0.09160305337154541,298.7,,308.4,,1441.0,,43.2,,132.0,,0,0,0,0,0,0,0,0,0,0,0,1.0324740542350184,0.029979181103414864,101-150,13977.699999999984,5702.400000000001,False,False,True
134,M14993,M,298.7,308.4,1430,49.6,135,0,0,0,0,0,0,9.699999999999989,7.427015706806283,0.0944055943395765,298.7,,308.4,,1430.0,,49.6,,135.0,,0,0,0,0,0,0,0,0,0,0,0,1.0324740542350184,0.034685314661059216,101-150,13870.999999999984,6696.0,False,False,True
135,L47314,L,298.8,308.4,1369,53.0,138,0,0,0,0,0,0,9.599999999999966,7.597591623036649,0.10080350613527866,298.8,,308.4,,1369.0,,53.0,,138.0,,0,0,0,0,0,0,0,0,0,0,0,1.0321285140562249,0.03871439003746209,101-150,13142.399999999954,7314.0,False,True,False
136,M14995,M,298.8,308.5,1711,28.5,140,0,0,0,0,0,0,9.699999999999989,5.106125654450262,0.08182349498432291,298.8,,308.5,,1711.0,,28.5,,140.0,,0,0,0,0,0,0,0,0,0,0,0,1.0324631860776439,0.016656925764665736,101-150,16596.69999999998,3990.0,False,False,True
137,H29550,H,298.7,308.5,1420,45.7,143,0,0,0,0,0,0,9.800000000000011,6.795183246073299,0.1007042252811942,298.7,,308.5,,1420.0,,45.7,,143.0,,0,0,0,0,0,0,0,0,0,0,0,1.032808838299297,0.03218309856888514,101-150,13916.000000000016,6535.1,True,False,False
138,L47317,L,298.7,308.6,1297,55.3,148,0,0,0,0,0,0,9.900000000000034,7.510376963350785,0.11410948333530493,298.7,,308.6,,1297.0,,55.3,,148.0,,0,0,0,0,0,0,0,0,0,0,0,1.0331436223635757,0.04263685424623218,101-150,12840.300000000045,8184.4,False,True,False
139,H29552,H,298.8,308.6,1449,49.4,150,0,0,0,0,0,0,9.800000000000011,7.495350785340313,0.10351966866561789,298.8,,308.6,,1449.0,,49.4,,150.0,,0,0,0,0,0,0,0,0,0,0,0,1.0327978580990629,0.034092477547210155,101-150,14200.200000000017,7410.0,True,False,False
140,L47319,L,298.8,308.6,1268,55.8,155,0,0,0,0,0,0,9.800000000000011,7.408837696335078,0.1222397475376658,298.8,,308.6,,1268.0,,55.8,,155.0,,0,0,0,0,0,0,0,0,0,0,0,1.0327978580990629,0.04400630911355969,151-200,12426.400000000014,8649.0,False,True,False
141,L47320,L,298.8,308.6,1511,36.1,157,0,0,0,0,0,0,9.800000000000011,5.711738219895288,0.10390469880615175,298.8,,308.6,,1511.0,,36.1,,157.0,,0,0,0,0,0,0,0,0,0,0,0,1.0327978580990629,0.02389146259173298,151-200,14807.800000000017,5667.7,False,True,False
142,L47321,L,298.7,308.5,1544,35.2,159,0,0,0,0,0,0,9.800000000000011,5.690973821989529,0.10297927454470253,298.7,,308.5,,1544.0,,35.2,,159.0,,0,0,0,0,0,0,0,0,0,0,0,1.032808838299297,0.0227979274463744,151-200,15131.200000000017,5596.8,False,True,False
143,M15002,M,298.6,308.4,1778,28.2,161,0,0,0,0,0,0,9.799999999999955,5.250219895287958,0.09055118105143353,298.6,,308.4,,1778.0,,28.2,,161.0,,0,0,0,0,0,0,0,0,0,0,0,1.0328198258539851,0.015860517426400156,151-200,17424.399999999918,4540.2,False,False,True
144,H29557,H,298.6,308.4,1407,50.5,164,0,0,0,0,0,0,9.799999999999955,7.4401570680628275,0.11656005677572134,298.6,,308.4,,1407.0,,50.5,,164.0,,0,0,0,0,0,0,0,0,0,0,0,1.0328198258539851,0.03589196870228005,151-200,13788.599999999937,8282.0,True,False,False
145,M15004,M,298.6,308.4,1391,42.4,169,0,0,0,0,0,0,9.799999999999955,6.175748691099477,0.12149532701545986,298.6,,308.4,,1391.0,,42.4,,169.0,,0,0,0,0,0,0,0,0,0,0,0,1.0328198258539851,0.03048166784293194,151-200,13631.799999999937,7165.599999999999,False,False,True
146,L47325,L,298.5,308.4,1513,33.6,172,0,0,0,0,0,0,9.899999999999977,5.3232251308900524,0.11368142755209422,298.5,,308.4,,1513.0,,33.6,,172.0,,0,0,0,0,0,0,0,0,0,0,0,1.0331658291457286,0.022207534684595152,151-200,14978.699999999966,5779.2,False,True,False
147,H29560,H,298.5,308.4,1612,36.1,174,0,0,0,0,0,0,9.899999999999977,6.093528795811519,0.10794044658316349,298.5,,308.4,,1612.0,,36.1,,174.0,,0,0,0,0,0,0,0,0,0,0,0,1.0331658291457286,0.022394540929035645,151-200,15958.799999999963,6281.400000000001,True,False,False
148,L47327,L,298.4,308.4,1515,40.1,179,0,0,0,0,0,0,10.0,6.361413612565445,0.11815181510353015,298.4,,308.4,,1515.0,,40.1,,179.0,,0,0,0,0,0,0,0,0,0,0,0,1.0335120643431635,0.026468646847215414,151-200,15150.0,7177.900000000001,False,True,False
149,M15008,M,298.3,308.3,1379,48.0,181,0,0,0,0,0,0,10.0,6.93109947643979,0.13125453217457975,298.3,,308.3,,1379.0,,48.0,,181.0,,0,0,0,0,0,0,0,0,0,0,0,1.0335232986925913,0.034807831736905125,151-200,13790.0,8688.0,False,False,True
150,L47329,L,298.4,308.3,1473,39.9,184,0,0,0,0,0,0,9.900000000000034,6.15420942408377,0.12491513908695509,298.4,,308.3,,1473.0,,39.9,,184.0,,0,0,0,0,0,0,0,0,0,0,0,1.033176943699732,0.02708757635635602,151-200,14582.70000000005,7341.599999999999,False,True,False
151,L47330,L,298.4,308.3,1422,42.7,186,0,0,0,0,0,0,9.900000000000034,6.358052356020942,0.13080168767172876,298.4,,308.3,,1422.0,,42.7,,186.0,,0,0,0,0,0,0,0,0,0,0,0,1.033176943699732,0.030028129374101174,151-200,14077.800000000048,7942.200000000001,False,True,False
152,M15011,M,298.4,308.2,1463,37.6,188,0,0,0,0,0,0,9.800000000000011,5.760083769633508,0.1285030757836616,298.4,,308.2,,1463.0,,37.6,,188.0,,0,0,0,0,0,0,0,0,0,0,0,1.0328418230563003,0.02570061515673232,151-200,14337.400000000016,7068.8,False,False,True
153,M15012,M,298.4,308.2,1584,41.0,191,0,0,0,0,0,0,9.800000000000011,6.800418848167539,0.12058080800468382,298.4,,308.2,,1584.0,,41.0,,191.0,,0,0,0,0,0,0,0,0,0,0,0,1.0328418230563003,0.025883838367497573,151-200,15523.200000000019,7831.0,False,False,True
154,L47333,L,298.4,308.2,1850,27.0,194,0,0,0,0,0,0,9.800000000000011,5.230366492146596,0.10486486480818115,298.4,,308.2,,1850.0,,27.0,,194.0,,0,0,0,0,0,0,0,0,0,0,0,1.0328418230563003,0.014594594586705624,151-200,18130.000000000022,5238.0,False,True,False
155,L47334,L,298.4,308.2,1528,36.2,196,0,0,0,0,0,0,9.800000000000011,5.792000000000001,0.1282722512249527,298.4,,308.2,,1528.0,,36.2,,196.0,,0,0,0,0,0,0,0,0,0,0,0,1.0328418230563003,0.023691099460935144,151-200,14974.400000000018,7095.200000000001,False,True,False
156,H29569,H,298.4,308.2,1987,19.8,198,0,0,0,0,0,0,9.800000000000011,4.119643979057591,0.09964771006560255,298.4,,308.2,,1987.0,,19.8,,198.0,,0,0,0,0,0,0,0,0,0,0,0,1.0328418230563003,0.009964771006560257,151-200,19472.600000000024,3920.4,True,False,False
157,M15016,M,298.4,308.1,1495,46.0,203,0,0,0,0,0,0,9.700000000000045,7.201047120418848,0.1357859530864308,298.4,,308.1,,1495.0,,46.0,,203.0,,0,0,0,0,0,0,0,0,0,0,0,1.0325067024128687,0.030769230748649342,201-250,14501.500000000067,9338.0,False,False,True
158,H29571,H,298.4,308.2,1478,43.5,206,0,0,0,0,0,0,9.800000000000011,6.732251308900524,0.1393775371181478,298.4,,308.2,,1478.0,,43.5,,206.0,,0,0,0,0,0,0,0,0,0,0,0,1.0328418230563003,0.02943166439145354,201-250,14484.400000000016,8961.0,True,False,False
159,M15018,M,298.4,308.2,1499,40.0,211,0,0,0,0,0,0,9.800000000000011,6.278534031413613,0.14076050691076683,298.4,,308.2,,1499.0,,40.0,,211.0,,0,0,0,0,0,0,0,0,0,0,0,1.0328418230563003,0.026684456286401294,201-250,14690.200000000017,8440.0,False,False,True
160,L47339,L,298.4,308.2,1471,47.0,214,0,0,0,0,0,0,9.800000000000011,7.239476439790576,0.14547926570667621,298.4,,308.2,,1471.0,,47.0,,214.0,,0,0,0,0,0,0,0,0,0,0,0,1.0328418230563003,0.03195105368324197,201-250,14415.800000000017,10058.0,False,True,False
161,L47340,L,298.4,308.2,1282,60.7,216,1,0,0,0,1,0,9.800000000000011,8.148418848167541,0.16848673933815386,298.4,,308.2,,1282.0,,60.7,,216.0,,0,0,0,0,0,0,0,0,0,0,0,1.0328418230563003,0.047347893878823794,201-250,12563.600000000015,13111.2,False,True,False
162,L47341,L,298.3,308.1,1412,52.3,218,1,0,0,0,1,0,9.800000000000011,7.732732984293193,0.1543909347348506,298.3,,308.1,,1412.0,,52.3,,218.0,,0,0,0,0,0,0,0,0,0,0,1,1.0328528327187396,0.037039660030425164,201-250,13837.600000000017,11401.4,False,True,False
163,L47342,L,298.3,308.1,1586,35.5,0,0,0,0,0,0,0,9.800000000000011,5.895602094240838,0.0,298.3,,308.1,,1586.0,,35.5,,0.0,,0,0,0,0,0,0,0,0,0,0,1,1.0328528327187396,0.02238335433645438,0-50,15542.800000000017,0.0,False,True,False
164,M15023,M,298.4,308.2,1468,43.8,2,0,0,0,0,0,0,9.800000000000011,6.732816753926701,0.0013623978192354236,298.4,,308.2,,1468.0,,43.8,,2.0,,0,0,0,0,0,0,0,0,0,0,0,1.0328418230563003,0.02983651224125578,0-50,14386.400000000016,87.6,False,False,True
165,M15024,M,298.5,308.3,1440,43.6,5,0,0,0,0,0,0,9.800000000000011,6.574240837696335,0.0034722222198109564,298.5,,308.3,,1440.0,,43.6,,5.0,,0,0,0,0,0,0,0,0,0,0,0,1.0328308207705192,0.030277777756751542,0-50,14112.000000000016,218.0,False,False,True
166,L47345,L,298.5,308.4,1733,26.0,8,0,0,0,0,0,0,9.899999999999977,4.7181151832460735,0.004616272357405498,298.5,,308.4,,1733.0,,26.0,,8.0,,0,0,0,0,0,0,0,0,0,0,0,1.0331658291457286,0.015002885161567867,0-50,17156.69999999996,208.0,False,True,False
167,H29580,H,298.4,308.2,1612,32.6,10,0,0,0,0,0,0,9.800000000000011,5.502743455497383,0.00620347394156112,298.4,,308.2,,1612.0,,32.6,,10.0,,0,0,0,0,0,0,0,0,0,0,0,1.0328418230563003,0.020223325049489253,0-50,15797.600000000019,326.0,True,False,False
168,H29581,H,298.4,308.3,1458,42.9,15,0,0,0,0,0,0,9.900000000000034,6.549549738219895,0.010288065836565111,298.4,,308.3,,1458.0,,42.9,,15.0,,0,0,0,0,0,0,0,0,0,0,0,1.033176943699732,0.02942386829257622,0-50,14434.20000000005,643.5,True,False,False
169,L47348,L,298.4,308.3,1433,62.3,20,1,0,0,1,0,0,9.900000000000034,9.348261780104712,0.013956734114475412,298.4,,308.3,,1433.0,,62.3,,20.0,,0,0,0,0,0,0,0,0,0,0,0,1.033176943699732,0.0434752267665909,0-50,14186.700000000048,1246.0,False,True,False
170,L47349,L,298.4,308.3,1318,59.1,22,0,0,0,0,0,0,9.900000000000034,8.15641884816754,0.016691957498716267,298.4,,308.3,,1318.0,,59.1,,22.0,,0,0,0,0,0,0,0,0,0,0,1,1.033176943699732,0.0448406676442787,0-50,13048.200000000044,1300.2,False,True,False
171,M15030,M,298.4,308.2,1610,35.0,24,0,0,0,0,0,0,9.800000000000011,5.900523560209424,0.014906832288877743,298.4,,308.2,,1610.0,,35.0,,24.0,,0,0,0,0,0,0,0,0,0,0,0,1.0328418230563003,0.02173913042128004,0-50,15778.000000000018,840.0,False,False,True
172,L47351,L,298.2,308.1,1462,50.8,27,0,0,0,0,0,0,9.900000000000034,7.776921465968585,0.018467852244550033,298.2,,308.1,,1462.0,,50.8,,27.0,,0,0,0,0,0,0,0,0,0,0,0,1.0331991951710262,0.03474692200085709,0-50,14473.80000000005,1371.6,False,True,False
173,M15032,M,298.1,308.0,1924,20.8,29,0,0,0,0,0,0,9.899999999999977,4.190492146596859,0.015072765064930995,298.1,,308.0,,1924.0,,20.8,,29.0,,0,0,0,0,0,0,0,0,0,0,0,1.033210332103321,0.010810810805191886,0-50,19047.599999999955,603.2,False,False,True
174,M15033,M,298.2,308.0,1591,33.7,32,0,0,0,0,0,0,9.800000000000011,5.614314136125655,0.02011313637956434,298.2,,308.0,,1591.0,,33.7,,32.0,,0,0,0,0,0,0,0,0,0,0,0,1.0328638497652582,0.021181646749728694,0-50,15591.800000000017,1078.4,False,False,True
175,L47354,L,298.2,308.1,1306,58.3,35,0,0,0,0,0,0,9.900000000000034,7.972753926701571,0.026799387422052533,298.2,,308.1,,1306.0,,58.3,,35.0,,0,0,0,0,0,0,0,0,0,0,0,1.0331991951710262,0.044640122477304645,0-50,12929.400000000045,2040.5,False,True,False
176,L47355,L,298.2,308.1,1382,43.5,37,0,0,0,0,0,0,9.900000000000034,6.294973821989529,0.026772793034173084,298.2,,308.1,,1382.0,,43.5,,37.0,,0,0,0,0,0,0,0,0,0,0,0,1.0331991951710262,0.03147612154017646,0-50,13681.800000000047,1609.5,False,True,False
177,L47356,L,298.2,308.1,1618,34.7,39,0,0,0,0,0,0,9.900000000000034,5.879015706806284,0.02410383187632643,298.2,,308.1,,1618.0,,34.7,,39.0,,0,0,0,0,0,0,0,0,0,0,0,1.0331991951710262,0.021446229900218647,0-50,16018.200000000055,1353.3000000000002,False,True,False
178,L47357,L,298.2,308.2,1988,21.4,41,0,0,0,0,0,0,10.0,4.454785340314136,0.020623742444354252,298.2,,308.2,,1988.0,,21.4,,41.0,,0,0,0,0,0,0,0,0,0,0,0,1.0335345405767942,0.010764587519736121,0-50,19880.0,877.4,False,True,False
